name,description,isMandatory,impcParameterOrigId
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35573
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35574
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35575
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35576
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35577
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35578
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35579
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35580
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35581
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35582
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35583
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35584
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35585
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35586
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35587
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35588
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35589
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35590
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35591
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35592
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35593
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35594
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35595
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35596
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35597
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35598
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35599
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35600
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35601
Acoustic,Startle and Pre-pulse Inhibition (PPI),True,35602
Viability,E9.5 Secondary Screen,False,36068
Viability,E9.5 Secondary Screen,False,36069
Viability,E9.5 Secondary Screen,False,36070
Viability,E9.5 Secondary Screen,False,36071
Viability,E9.5 Secondary Screen,False,36072
Viability,E9.5 Secondary Screen,False,36073
Viability,E9.5 Secondary Screen,False,36074
Viability,E9.5 Secondary Screen,False,36075
Viability,E9.5 Secondary Screen,False,36076
Viability,E9.5 Secondary Screen,False,36077
Viability,E9.5 Secondary Screen,False,36078
Viability,E9.5 Secondary Screen,False,36079
Viability,E9.5 Secondary Screen,False,36080
Viability,E9.5 Secondary Screen,False,36081
Viability,E9.5 Secondary Screen,False,36082
Viability,E9.5 Secondary Screen,False,36083
Viability,E9.5 Secondary Screen,False,36084
Viability,E9.5 Secondary Screen,False,36085
Viability,E9.5 Secondary Screen,False,36086
Viability,E9.5 Secondary Screen,False,36087
Viability,E9.5 Secondary Screen,False,36088
Viability,E9.5 Secondary Screen,False,36089
Viability,E9.5 Secondary Screen,False,36090
Viability,E9.5 Secondary Screen,False,36091
Viability,E9.5 Secondary Screen,False,36092
Viability,E9.5 Secondary Screen,False,36093
Viability,E9.5 Secondary Screen,False,36094
Viability,E12.5 Secondary Screen,False,36285
Viability,E12.5 Secondary Screen,False,36286
Viability,E12.5 Secondary Screen,False,36287
Viability,E12.5 Secondary Screen,False,36288
Viability,E12.5 Secondary Screen,False,36289
Viability,E12.5 Secondary Screen,False,36290
Viability,E12.5 Secondary Screen,False,36291
Viability,E12.5 Secondary Screen,False,36292
Viability,E12.5 Secondary Screen,False,36293
Viability,E12.5 Secondary Screen,False,36294
Viability,E12.5 Secondary Screen,False,36295
Viability,E12.5 Secondary Screen,False,36296
Viability,E12.5 Secondary Screen,False,36297
Viability,E12.5 Secondary Screen,False,36298
Viability,E12.5 Secondary Screen,False,36299
Viability,E12.5 Secondary Screen,False,36300
Viability,E12.5 Secondary Screen,False,36301
Viability,E12.5 Secondary Screen,False,36302
Viability,E12.5 Secondary Screen,False,36303
Viability,E12.5 Secondary Screen,False,36304
Viability,E12.5 Secondary Screen,False,36305
Viability,E12.5 Secondary Screen,False,36306
Viability,E12.5 Secondary Screen,False,36307
Viability,E12.5 Secondary Screen,False,36308
Viability,E12.5 Secondary Screen,False,36309
Viability,E12.5 Secondary Screen,False,36310
Viability,E12.5 Secondary Screen,False,36311
Viability,E14.5-E15.5 Secondary Screen,False,36471
Viability,E14.5-E15.5 Secondary Screen,False,36472
Viability,E14.5-E15.5 Secondary Screen,False,36473
Viability,E14.5-E15.5 Secondary Screen,False,36474
Viability,E14.5-E15.5 Secondary Screen,False,36475
Viability,E14.5-E15.5 Secondary Screen,False,36476
Viability,E14.5-E15.5 Secondary Screen,False,36477
Viability,E14.5-E15.5 Secondary Screen,False,36478
Viability,E14.5-E15.5 Secondary Screen,False,36479
Viability,E14.5-E15.5 Secondary Screen,False,36480
Viability,E14.5-E15.5 Secondary Screen,False,36481
Viability,E14.5-E15.5 Secondary Screen,False,36482
Viability,E14.5-E15.5 Secondary Screen,False,36483
Viability,E14.5-E15.5 Secondary Screen,False,36484
Viability,E14.5-E15.5 Secondary Screen,False,36485
Viability,E14.5-E15.5 Secondary Screen,False,36486
Viability,E14.5-E15.5 Secondary Screen,False,36487
Viability,E14.5-E15.5 Secondary Screen,False,36488
Viability,E14.5-E15.5 Secondary Screen,False,36489
Viability,E14.5-E15.5 Secondary Screen,False,36490
Viability,E14.5-E15.5 Secondary Screen,False,36491
Viability,E14.5-E15.5 Secondary Screen,False,36492
Viability,E14.5-E15.5 Secondary Screen,False,36493
Viability,E14.5-E15.5 Secondary Screen,False,36494
Viability,E14.5-E15.5 Secondary Screen,False,36495
Viability,E14.5-E15.5 Secondary Screen,False,36496
Viability,E14.5-E15.5 Secondary Screen,False,36497
Viability,E18.5 Secondary Screen,False,36688
Viability,E18.5 Secondary Screen,False,36689
Viability,E18.5 Secondary Screen,False,36690
Viability,E18.5 Secondary Screen,False,36691
Viability,E18.5 Secondary Screen,False,36692
Viability,E18.5 Secondary Screen,False,36693
Viability,E18.5 Secondary Screen,False,36694
Viability,E18.5 Secondary Screen,False,36695
Viability,E18.5 Secondary Screen,False,36696
Viability,E18.5 Secondary Screen,False,36697
Viability,E18.5 Secondary Screen,False,36698
Viability,E18.5 Secondary Screen,False,36699
Viability,E18.5 Secondary Screen,False,36700
Viability,E18.5 Secondary Screen,False,36701
Viability,E18.5 Secondary Screen,False,36702
Viability,E18.5 Secondary Screen,False,36703
Viability,E18.5 Secondary Screen,False,36704
Viability,E18.5 Secondary Screen,False,36705
Viability,E18.5 Secondary Screen,False,36706
Viability,E18.5 Secondary Screen,False,36707
Viability,E18.5 Secondary Screen,False,36708
Viability,E18.5 Secondary Screen,False,36709
Viability,E18.5 Secondary Screen,False,36710
Viability,E18.5 Secondary Screen,False,36711
Viability,E18.5 Secondary Screen,False,36712
Viability,E18.5 Secondary Screen,False,36713
Viability,E18.5 Secondary Screen,False,36714
Gross,Pathology and Tissue Collection,True,36937
Gross,Pathology and Tissue Collection,True,36938
Gross,Pathology and Tissue Collection,True,36939
Gross,Pathology and Tissue Collection,True,36940
Gross,Pathology and Tissue Collection,True,36941
Gross,Pathology and Tissue Collection,True,36942
Gross,Pathology and Tissue Collection,True,36943
Gross,Pathology and Tissue Collection,True,36944
Gross,Pathology and Tissue Collection,True,36945
Gross,Pathology and Tissue Collection,True,36946
Gross,Pathology and Tissue Collection,True,36947
Gross,Pathology and Tissue Collection,True,36948
Gross,Pathology and Tissue Collection,True,36949
Gross,Pathology and Tissue Collection,True,36950
Gross,Pathology and Tissue Collection,True,36951
Gross,Pathology and Tissue Collection,True,36952
Gross,Pathology and Tissue Collection,True,36953
Gross,Pathology and Tissue Collection,True,36954
Gross,Pathology and Tissue Collection,True,36955
Gross,Pathology and Tissue Collection,True,36956
Gross,Pathology and Tissue Collection,True,36957
Gross,Pathology and Tissue Collection,True,36958
Gross,Pathology and Tissue Collection,True,36959
Gross,Pathology and Tissue Collection,True,36960
Gross,Pathology and Tissue Collection,True,36961
Gross,Pathology and Tissue Collection,True,36962
Gross,Pathology and Tissue Collection,True,36963
Gross,Pathology and Tissue Collection,True,36964
Gross,Pathology and Tissue Collection,True,36965
Gross,Pathology and Tissue Collection,True,36966
Gross,Pathology and Tissue Collection,True,36967
Gross,Pathology and Tissue Collection,True,36968
Gross,Pathology and Tissue Collection,True,36969
Gross,Pathology and Tissue Collection,True,36970
Gross,Pathology and Tissue Collection,True,36971
Gross,Pathology and Tissue Collection,True,36972
Gross,Pathology and Tissue Collection,True,36973
Gross,Pathology and Tissue Collection,True,36974
Gross,Pathology and Tissue Collection,True,36975
Gross,Pathology and Tissue Collection,True,36976
Gross,Pathology and Tissue Collection,True,36977
Gross,Pathology and Tissue Collection,True,36978
Gross,Pathology and Tissue Collection,True,36979
Gross,Pathology and Tissue Collection,True,36980
Gross,Pathology and Tissue Collection,True,36981
Gross,Pathology and Tissue Collection,True,36982
Gross,Pathology and Tissue Collection,True,36983
Gross,Pathology and Tissue Collection,True,36984
Gross,Pathology and Tissue Collection,True,36985
Gross,Pathology and Tissue Collection,True,36986
Gross,Pathology and Tissue Collection,True,36987
Gross,Pathology and Tissue Collection,True,36988
Gross,Pathology and Tissue Collection,True,36989
Gross,Pathology and Tissue Collection,True,36990
Gross,Pathology and Tissue Collection,True,36991
Gross,Pathology and Tissue Collection,True,36992
Gross,Pathology and Tissue Collection,True,36993
Gross,Pathology and Tissue Collection,True,36994
Gross,Pathology and Tissue Collection,True,36995
Gross,Pathology and Tissue Collection,True,36996
Gross,Pathology and Tissue Collection,True,36997
Clinical,Chemistry,True,37378
Clinical,Chemistry,True,37379
Clinical,Chemistry,True,37380
Clinical,Chemistry,True,37381
Clinical,Chemistry,True,37382
Clinical,Chemistry,True,37383
Clinical,Chemistry,True,37384
Clinical,Chemistry,True,37385
Clinical,Chemistry,True,37386
Clinical,Chemistry,True,37387
Clinical,Chemistry,True,37388
Clinical,Chemistry,True,37389
Clinical,Chemistry,True,37390
Clinical,Chemistry,True,37391
Clinical,Chemistry,True,37392
Clinical,Chemistry,True,37393
Clinical,Chemistry,True,37394
Clinical,Chemistry,True,37395
Clinical,Chemistry,True,37396
Clinical,Chemistry,True,37397
Clinical,Chemistry,True,37398
Clinical,Chemistry,True,37399
Clinical,Chemistry,True,37400
Clinical,Chemistry,True,37401
Clinical,Chemistry,True,37402
Clinical,Chemistry,True,37403
Clinical,Chemistry,True,37404
Clinical,Chemistry,True,37405
Clinical,Chemistry,True,37406
Clinical,Chemistry,True,37407
Clinical,Chemistry,True,37408
Clinical,Chemistry,True,37409
Clinical,Chemistry,True,37410
Clinical,Chemistry,True,37411
Clinical,Chemistry,True,37412
Clinical,Chemistry,True,37413
Clinical,Chemistry,True,37414
Clinical,Chemistry,True,37415
Clinical,Chemistry,True,37416
Clinical,Chemistry,True,37417
Clinical,Chemistry,True,37418
Clinical,Chemistry,True,37419
Clinical,Chemistry,True,37420
Clinical,Chemistry,True,37421
Clinical,Chemistry,True,37422
Clinical,Chemistry,True,37423
Clinical,Chemistry,True,37424
Clinical,Chemistry,True,37425
Clinical,Chemistry,True,37426
Clinical,Chemistry,True,37427
Clinical,Chemistry,True,37428
Clinical,Chemistry,True,37429
Clinical,Chemistry,True,37430
Clinical,Chemistry,True,37431
Clinical,Chemistry,True,37432
Clinical,Chemistry,True,37433
Clinical,Chemistry,True,37434
Clinical,Chemistry,True,37435
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37882
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37883
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37884
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37885
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37886
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37887
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37888
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37889
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37890
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37891
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37892
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37893
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37894
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37895
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37896
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37897
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37898
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37899
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37900
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37901
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37902
Insulin,Blood Level The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,False,37903
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38099
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38100
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38101
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38102
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38103
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38104
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38105
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38106
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38107
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38108
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38109
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38110
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38111
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38112
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38113
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38114
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38115
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38116
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38117
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38118
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38119
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38120
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38121
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38122
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38123
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38124
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38125
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38126
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38127
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38128
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38129
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38130
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38131
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38132
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38133
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38134
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38135
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38136
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38137
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38138
Combined,SHIRPA and Dysmorphology SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions.,True,38139
